web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546971454-343","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy J2 Ace (Black, 8 GB)4.11,090 Ratings & 206 Reviews1.5 GB RAM | 8 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera | 5MP Front Camera2600 Battery1 Year for Mobile & 6 Months Accessories Warranty₹7,289EMI starting from ₹243/month","https://www.flipkart.com/samsung-galaxy-j2-ace-black-8-gb/p/itmeqbfwangqgyjz?pid=MOBEQBFPZ8FYGYUB&srno=b_4_77&otracker=browse&lid=LSTMOBEQBFPZ8FYGYUBZILLS1&fm=organic&iid=115071e4-b8ef-42bb-a527-57c94d728741.MOBEQBFPZ8FYGYUB.SEARCH","Samsung Galaxy J2 Ace (Black, 8 GB)  (1.5 GB RAM)","₹7,289","6-7 days","2600 Battery","Galaxydistributors","2.8","Black","1.5 GB","8 GB","1 Year for Mobile & 6 Months Accessories Warranty","4.1","null","null","null","null","All 206 reviews","https://www.flipkart.com/samsung-galaxy-j2-ace-black-8-gb/product-reviews/itmeqbfwangqgyjz?pid=MOBEQBFPZ8FYGYUB"
"1546971715-397","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareSamsung Galaxy J2 Core (Black, 8 GB)4.22,341 Ratings & 251 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) quarter HD Display8MP Rear Camera | 5MP Front Camera2600 BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹5,990₹7,00014% offUp to ₹5,900 Off on ExchangeEMI starting from ₹199/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-j2-core-black-8-gb/p/itmf8bfpx7ztuybf?pid=MOBF8BFPQHHN4VV7&srno=b_1_23&otracker=browse&lid=LSTMOBF8BFPQHHN4VV7LQSMYI&fm=organic&iid=0908217d-d200-4807-8c9f-b67f7dcf1b2c.MOBF8BFPQHHN4VV7.SEARCH","Samsung Galaxy J2 Core (Black, 8 GB)  (1 GB RAM)","₹5,990","11 Jan, Friday","2600 Battery","TrueComRetail","4.6","Black","1 GB","8 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","null","null","null","null","All 251 reviews","https://www.flipkart.com/samsung-galaxy-j2-core-black-8-gb/product-reviews/itmf8bfpx7ztuybf?pid=MOBF8BFPQHHN4VV7"
"1546971618-377","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","ON OFFERAdd to CompareSamsung Galaxy J6 (Black, 32 GB)4.410,967 Ratings & 1,325 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3000 BatteryExynos 7870 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹11,490₹14,99023% offUp to ₹11,000 Off on ExchangeEMI starting from ₹382/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-j6-black-32-gb/p/itmf5bkhmazzymgm?pid=MOBF5BKHSYMVYE3A&srno=b_2_43&otracker=browse&lid=LSTMOBF5BKHSYMVYE3A1NMR1C&fm=organic&iid=b3f20ed4-8149-4908-a84f-9470504cd8eb.MOBF5BKHSYMVYE3A.SEARCH","Samsung Galaxy J6 (Black, 32 GB)  (3 GB RAM)","₹11,490","11 Jan, Friday","3000 Battery","TrueComRetail","4.6","Black","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.6","3.8","3.9","4.5","All 1325 reviews","https://www.flipkart.com/samsung-galaxy-j6-black-32-gb/product-reviews/itmf5bkhmazzymgm?pid=MOBF5BKHSYMVYE3A"
"1546971752-407","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareSamsung Galaxy A7 (Black, 64 GB)4.36,165 Ratings & 745 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.24 cm (6.0 inch) FHD+ Display24MP + 5MP + 8MP | 24MP Front Camera3300 Lithium-ion BatterySamsung Exynos Octa Core Processor (2.2 GHz) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹21,990₹25,60014% offUp to ₹14,900 Off on ExchangeEMI starting from ₹731/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-a7-black-64-gb/p/itmf9bt8z7frjfnz?pid=MOBF9BT8GMB9HPRR&srno=b_1_13&otracker=browse&lid=LSTMOBF9BT8GMB9HPRRJYPKEK&fm=organic&iid=2e908266-d495-40e4-8ead-95d5d1eced78.MOBF9BT8GMB9HPRR.SEARCH","Samsung Galaxy A7 (Black, 64 GB)  (4 GB RAM)","₹21,990","11 Jan, Friday","3300 Lithium-ion Battery","TrueComRetail","4.6","Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.3","2.6","3.9","4.0","All 745 reviews","https://www.flipkart.com/samsung-galaxy-a7-black-64-gb/product-reviews/itmf9bt8z7frjfnz?pid=MOBF9BT8GMB9HPRR"
"1546971430-337","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Metro XL4.218,461 Ratings & 2,542 Reviews64 MB RAM | 128 MB ROM | Expandable Upto 16 GB7.11 cm (2.8 inch) QVGA Display3.1MP Rear Camera | 2MP Front Camera1200 Li-Ion Battery0 0 Single Core 312MHz Processor₹3,400EMI starting from ₹113/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-metro-xl/p/itmekshbenefuhm2?pid=MOBEK4ABRD38FY2B&srno=b_4_83&otracker=browse&lid=LSTMOBEK4ABRD38FY2B8FEKH6&fm=organic&iid=47efa5c5-60f1-4071-b43e-16314c7fe04f.MOBEK4ABRD38FY2B.SEARCH","Samsung Metro XL  (White)","₹3,400","11 Jan, Friday","1200 Li-Ion Battery","TrueComRetail","4.6","White","64 MB","128 MB","null","4.2","4.6","4.2","4.3","4.3","All 2542 reviews","https://www.flipkart.com/samsung-metro-xl/product-reviews/itmekshbenefuhm2?pid=MOBEK4ABRD38FY2B"
"1546971720-398","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=1","Add to CompareSamsung Galaxy A8 Star (Black, 64 GB)4.391 Ratings & 9 Reviews6 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) Display24MP Rear Camera3700 Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase₹28,950EMI starting from ₹962/month","https://www.flipkart.com/samsung-galaxy-a8-star-black-64-gb/p/itmfaa8wdges3v7y?pid=MOBF8WMQ2UY95V2V&srno=b_1_22&otracker=browse&lid=LSTMOBF8WMQ2UY95V2VYYYJ0A&fm=organic&iid=3bfb9af0-d374-4397-897f-5fdd150f585f.MOBF8WMQ2UY95V2V.SEARCH","Samsung Galaxy A8 Star (Black, 64 GB)  (6 GB RAM)","₹28,950","6-7 days","3700 Battery","HubMobile","2.7","Black","6 GB","64 GB","1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase","4.3","null","null","null","null","All 9 reviews","https://www.flipkart.com/samsung-galaxy-a8-star-black-64-gb/product-reviews/itmfaa8wdges3v7y?pid=MOBF8WMQ2UY95V2V"
"1546970977-241","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=8","Out Of StockAdd to CompareSamsung Galaxy S6 (Blue Topaz, 32 GB)4649 Ratings & 141 Reviews3 GB RAM | 32 GB ROM |12.95 cm (5.1 inch) Quad HD Display16MP Rear Camera | 5MP Front Camera2550 BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹32,750EMI starting from ₹1088/month","https://www.flipkart.com/samsung-galaxy-s6-blue-topaz-32-gb/p/itme5z4actnbzrf5?pid=MOBE5Z49XU2GV4GK&srno=b_8_179&otracker=browse&lid=LSTMOBE5Z49XU2GV4GKGROA8M&fm=organic&iid=246e3bdc-1ae9-410e-a540-8638ddd26a5f.MOBE5Z49XU2GV4GK.SEARCH","Samsung Galaxy S6 (Blue Topaz, 32 GB)  (3 GB RAM)","₹32,750","null","2550 Battery","null","null","Blue Topaz","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","null","null","null","null","All 141 reviews","https://www.flipkart.com/samsung-galaxy-s6-blue-topaz-32-gb/product-reviews/itme5z4actnbzrf5?pid=MOBE5Z49XU2GV4GK"
"1546971462-346","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy A7-2017 (Gold Sand, 32 GB)3.8266 Ratings & 76 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD Display16MP Rear Camera | 16MP Front Camera3600 BatteryExynos 7880 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹25,900Up to ₹14,900 Off on ExchangeEMI starting from ₹861/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-galaxy-a7-2017-gold-sand-32-gb/p/itmes42jeynqhfq3?pid=MOBES429GPANCACZ&srno=b_4_74&otracker=browse&lid=LSTMOBES429GPANCACZKZNRGF&fm=organic&iid=ad75d92e-30b2-42a3-9967-76efb90905fc.MOBES429GPANCACZ.SEARCH","Samsung Galaxy A7-2017 (Gold Sand, 32 GB)  (3 GB RAM)","₹25,900","2 Days, Thursday","3600 Battery","TrueComRetail","4.6","Gold Sand","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","3.8","null","null","null","null","All 76 reviews","https://www.flipkart.com/samsung-galaxy-a7-2017-gold-sand-32-gb/product-reviews/itmes42jeynqhfq3?pid=MOBES429GPANCACZ"
"1546971583-371","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","Add to CompareSamsung Galaxy On Nxt (Gold, 16 GB)4.33,35,800 Ratings & 54,967 Reviews3 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3300 Li-ion BatteryExynos 7870 Octa Core 1.6 GHz ProcessorBrand Warranty of 1 Year₹10,999Up to ₹10,800 Off on ExchangeEMI starting from ₹366/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj?pid=MOBFYZYPBW7BYS89&srno=b_3_49&otracker=browse&lid=LSTMOBFYZYPBW7BYS89OSSVTN&fm=organic&iid=679b0bd3-1c45-4e44-bbe5-8fcf2cdc4d9b.MOBFYZYPBW7BYS89.SEARCH","Samsung Galaxy On Nxt (Gold, 16 GB)  (3 GB RAM)","₹10,999","2 Days, Thursday","3300 Li-ion Battery","TrueComRetail","4.6","Gold","3 GB","16 GB","Brand Warranty of 1 Year","4.3","3.6","3.6","3.6","4.6","All 54967 reviews","https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/product-reviews/itmfyzypspqhmpgj?pid=MOBFYZYPBW7BYS89"
"1546970991-244","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=8","Out Of StockAdd to CompareSamsung Galaxy S6 (White Pearl, 64 GB)4649 Ratings & 141 Reviews3 GB RAM | 64 GB ROM |12.95 cm (5.1 inch) Quad HD Display16MP Rear Camera | 5MP Front Camera2550 BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹19,999EMI starting from ₹665/month","https://www.flipkart.com/samsung-galaxy-s6-white-pearl-64-gb/p/itme5z4aytefctfy?pid=MOBE5Z49XD5ZWTJM&srno=b_8_176&otracker=browse&lid=LSTMOBE5Z49XD5ZWTJMCPOUAU&fm=organic&iid=768508a3-0a30-4ffe-b1c0-49fe9870ea9a.MOBE5Z49XD5ZWTJM.SEARCH","Samsung Galaxy S6 (White Pearl, 64 GB)  (3 GB RAM)","₹19,999","null","2550 Battery","null","null","White Pearl","3 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","null","null","null","null","All 141 reviews","https://www.flipkart.com/samsung-galaxy-s6-white-pearl-64-gb/product-reviews/itme5z4aytefctfy?pid=MOBE5Z49XD5ZWTJM"
"1546970848-211","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Galaxy Grand 2 (Gold, 8 GB)4.14,263 Ratings & 672 Reviews1.5 GB RAM | 8 GB ROM | Expandable Upto 64 GB13.34 cm (5.25 inch) HD Display8MP Rear Camera | 1.9MP Front Camera2600 Li-Ion BatteryQualcomm Snapdragon Processor1 Year for Mobile & 6 Months for Accessories₹7,999EMI starting from ₹266/month","https://www.flipkart.com/samsung-galaxy-grand-2-gold-8-gb/p/itmefr9grgpfrjzj?pid=MOBEY7ZMZMXT7NM2&srno=b_9_209&otracker=browse&lid=LSTMOBEY7ZMZMXT7NM2L5YBXD&fm=organic&iid=07ae3c6a-ef5e-4e8b-a219-d6f672a222c2.MOBEY7ZMZMXT7NM2.SEARCH","Samsung Galaxy Grand 2 (Gold, 8 GB)  (1.5 GB RAM)","₹7,999","null","2600 Li-Ion Battery","null","null","Gold","1.5 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","4.1","null","null","null","null","All 672 reviews","https://www.flipkart.com/samsung-galaxy-grand-2-gold-8-gb/product-reviews/itmefr9grgpfrjzj?pid=MOBEY7ZMZMXT7NM2"
"1546970799-201","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Trend (Ceramic White, 4 GB)3.51,700 Ratings & 262 Reviews512 MB RAM | 4 GB ROM | Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display3MP Rear Camera1500 Li-Ion Battery1 Year for Mobile & 6 Months for Accessories₹4,999EMI starting from ₹167/month","https://www.flipkart.com/samsung-galaxy-trend-ceramic-white-4-gb/p/itmeuyd5zh2nge66?pid=MOBDPPJZKSKKXAXE&srno=b_10_219&otracker=browse&lid=LSTMOBDPPJZKSKKXAXEHYTXTL&fm=organic&iid=56ba1f64-a8b6-4c17-b26f-ab30683f1aa0.MOBDPPJZKSKKXAXE.SEARCH","Samsung Galaxy Trend (Ceramic White, 4 GB)  (512 MB RAM)","₹4,999","null","1500 Li-Ion Battery","null","null","Ceramic White","512 MB","4 GB","1 Year for Mobile & 6 Months for Accessories","3.5","null","null","null","null","All 262 reviews","https://www.flipkart.com/samsung-galaxy-trend-ceramic-white-4-gb/product-reviews/itmeuyd5zh2nge66?pid=MOBDPPJZKSKKXAXE"
"1546971657-386","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","Add to CompareSamsung Galaxy J4 (Gold, 32 GB)4.2169 Ratings & 24 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹10,990EMI starting from ₹366/month","https://www.flipkart.com/samsung-galaxy-j4-gold-32-gb/p/itmf6fgzxgdnmu95?pid=MOBF649RZ6HT9ZQU&srno=b_2_34&otracker=browse&lid=LSTMOBF649RZ6HT9ZQUYRJVWM&fm=organic&iid=c3ab914a-6753-4553-b70a-598673888a55.MOBF649RZ6HT9ZQU.SEARCH","Samsung Galaxy J4 (Gold, 32 GB)  (3 GB RAM)","₹10,990","4-5 days","3000 Battery","EglobeSLP","3.8","Gold","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","null","null","null","null","All 24 reviews","https://www.flipkart.com/samsung-galaxy-j4-gold-32-gb/product-reviews/itmf6fgzxgdnmu95?pid=MOBF649RZ6HT9ZQU"
"1546971456-344","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy J2 Ace (Silver, 8 GB)4.11,090 Ratings & 206 Reviews1.5 GB RAM | 8 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera | 5MP Front Camera2600 Battery1 Year for Mobile & 6 Months Accessories Warranty₹8,000EMI starting from ₹266/month","https://www.flipkart.com/samsung-galaxy-j2-ace-silver-8-gb/p/itmeqbfsxhr9hgxq?pid=MOBEQBFSFJAYZAZA&srno=b_4_76&otracker=browse&lid=LSTMOBEQBFSFJAYZAZAYDHK0F&fm=organic&iid=d7d64afd-eb8e-45aa-ba7e-a5c6cfaa994a.MOBEQBFSFJAYZAZA.SEARCH","Samsung Galaxy J2 Ace (Silver, 8 GB)  (1.5 GB RAM)","₹8,000","7-8 days","2600 Battery","AMBICAGOLDNGOLDMOB","null","Silver","1.5 GB","8 GB","1 Year for Mobile & 6 Months Accessories Warranty","4.1","null","null","null","null","All 206 reviews","https://www.flipkart.com/samsung-galaxy-j2-ace-silver-8-gb/product-reviews/itmeqbfsxhr9hgxq?pid=MOBEQBFSFJAYZAZA"
"1546971695-395","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","Add to CompareSamsung A6 (Gold, 32 GB)4.511 Ratings & 2 Reviews4 GB RAM | 32 GB ROM |14.22 cm (5.6 inch) Display16MP Rear Camera3000 Battery1₹17,490EMI starting from ₹581/month","https://www.flipkart.com/samsung-a6-gold-32-gb/p/itmf6k4hepnggfyn?pid=MOBF6K4HTWPQUFMZ&srno=b_2_25&otracker=browse&lid=LSTMOBF6K4HTWPQUFMZALJG8S&fm=organic&iid=e6675a4e-7234-441b-8ae6-622bce4369f0.MOBF6K4HTWPQUFMZ.SEARCH","Samsung A6 (Gold, 32 GB)  (4 GB RAM)","₹17,490","4-5 days","3000 Battery","MALIKCOMMUNICATION","null","Gold","4 GB","32 GB","1","4.5","null","null","null","null","null",""
"1546970986-243","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=8","Out Of StockAdd to CompareSamsung Galaxy S6 Edge (White Pearl, 64 GB)41,174 Ratings & 271 Reviews3 GB RAM | 64 GB ROM |12.95 cm (5.1 inch) Quad HD Display16MP Rear Camera | 5MP Front Camera2600 Battery0 0 Octa Core 2.1GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹38,999EMI starting from ₹1296/month","https://www.flipkart.com/samsung-galaxy-s6-edge-white-pearl-64-gb/p/itme5z4arrsdys5a?pid=MOBE5Z49YEWGHNAR&srno=b_8_177&otracker=browse&lid=LSTMOBE5Z49YEWGHNARKNYDN3&fm=organic&iid=d8f5ffd4-1c54-4fff-ad90-f00cfeced61a.MOBE5Z49YEWGHNAR.SEARCH","Samsung Galaxy S6 Edge (White Pearl, 64 GB)  (3 GB RAM)","₹38,999","null","2600 Battery","null","null","White Pearl","3 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","null","null","null","null","All 271 reviews","https://www.flipkart.com/samsung-galaxy-s6-edge-white-pearl-64-gb/product-reviews/itme5z4arrsdys5a?pid=MOBE5Z49YEWGHNAR"
"1546971525-359","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","Add to CompareSamsung Galaxy S8 Plus (Orchid Grey, 64 GB)4.61,613 Ratings & 305 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) Quad HD+ Display12MP Rear Camera | 8MP Front Camera3500 Battery8895 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹53,990Up to ₹14,900 Off on ExchangeEMI starting from ₹1794/monthOffersNo Cost EMIBank Offer","https://www.flipkart.com/samsung-galaxy-s8-plus-orchid-grey-64-gb/p/itmeveqzfgabaqeg?pid=MOBEVEQZCWYYYGNT&srno=b_3_61&otracker=browse&lid=LSTMOBEVEQZCWYYYGNT5ZWPMO&fm=organic&iid=08e242c0-a025-48c0-ba8e-11f50c4a0bf0.MOBEVEQZCWYYYGNT.SEARCH","Samsung Galaxy S8 Plus (Orchid Grey, 64 GB)  (4 GB RAM)","₹53,990","11 Jan, Friday","3500 Battery","TrueComRetail","4.6","Orchid Grey","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.6","4.5","4.4","4.2","4.7","All 305 reviews","https://www.flipkart.com/samsung-galaxy-s8-plus-orchid-grey-64-gb/product-reviews/itmeveqzfgabaqeg?pid=MOBEVEQZCWYYYGNT"
"1546971627-379","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","ON OFFERAdd to CompareSamsung Galaxy J6 (Blue, 64 GB)4.46,254 Ratings & 627 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3000 BatteryExynos 7870 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹12,990₹16,70022% offUp to ₹12,600 Off on ExchangeEMI starting from ₹432/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-j6-blue-64-gb/p/itmf5bkhbshehpg9?pid=MOBF5BKHVHFGWYHB&srno=b_2_41&otracker=browse&lid=LSTMOBF5BKHVHFGWYHBEIO1EB&fm=organic&iid=2404ec9d-a550-4cff-9de9-7d25cee0d2c4.MOBF5BKHVHFGWYHB.SEARCH","Samsung Galaxy J6 (Blue, 64 GB)  (4 GB RAM)","₹12,990","6-7 days","3000 Battery","SambhuTraders","2.9","Blue","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.7","3.4","3.7","4.4","All 627 reviews","https://www.flipkart.com/samsung-galaxy-j6-blue-64-gb/product-reviews/itmf5bkhbshehpg9?pid=MOBF5BKHVHFGWYHB"
"1546971214-296","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","Out Of StockAdd to CompareSamsung Galaxy S7 Edge (Blue Coral, 32 GB)4.43,648 Ratings & 577 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 200 GB13.97 cm (5.5 inch) Quad HD Display12MP Rear Camera | 5MP Front Camera3600 Li-Ion BatteryExynos 8890 Octa Core 2.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹29,990EMI starting from ₹997/month","https://www.flipkart.com/samsung-galaxy-s7-edge-blue-coral-32-gb/p/itmepypt3nqgbwtt?pid=MOBEPYPTYGYGF8ZH&srno=b_6_124&otracker=browse&lid=LSTMOBEPYPTYGYGF8ZHK7D9KN&fm=organic&iid=7e92825d-a4f5-4950-bc30-c6b2aefd2448.MOBEPYPTYGYGF8ZH.SEARCH","Samsung Galaxy S7 Edge (Blue Coral, 32 GB)  (4 GB RAM)","₹29,990","null","3600 Li-Ion Battery","null","null","Blue Coral","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","4.6","4.0","4.2","4.3","All 577 reviews","https://www.flipkart.com/samsung-galaxy-s7-edge-blue-coral-32-gb/product-reviews/itmepypt3nqgbwtt?pid=MOBEPYPTYGYGF8ZH"
"1546971709-396","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=1","Add to CompareSamsung Galaxy J2 Core (Gold, 8 GB)4.22,341 Ratings & 251 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) quarter HD Display8MP Rear Camera | 5MP Front Camera2600 BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹6,199EMI starting from ₹206/month","https://www.flipkart.com/samsung-galaxy-j2-core-gold-8-gb/p/itmf8bfpjfu9deas?pid=MOBF8BFPKTJ7EY7K&srno=b_1_24&otracker=browse&lid=LSTMOBF8BFPKTJ7EY7KBGDAIC&fm=organic&iid=41cf9266-5138-443f-820c-5ab12f9c859d.MOBF8BFPKTJ7EY7K.SEARCH","Samsung Galaxy J2 Core (Gold, 8 GB)  (1 GB RAM)","₹6,199","6-7 days","2600 Battery","SHRINATHJICOMMUNICATIO","4","Gold","1 GB","8 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","null","null","null","null","All 251 reviews","https://www.flipkart.com/samsung-galaxy-j2-core-gold-8-gb/product-reviews/itmf8bfpjfu9deas?pid=MOBF8BFPKTJ7EY7K"
"1546971296-316","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","ON OFFERAdd to CompareSamsung Guru 12004.260,827 Ratings & 7,027 ReviewsNA ROM |3.81 cm (1.5 inch) NA Display800 Battery0 0 0 0 Processor Processor1 Year for Mobile & 6 Months for Accessories₹1,100₹1,26012% offOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-guru-1200/p/itme6gz6jczu5ygz?pid=MOBDADKKAEHYYA3G&srno=b_5_104&otracker=browse&lid=LSTMOBDADKKAEHYYA3GOCHM3X&fm=organic&iid=afd41d2e-8ef4-45ba-b1c0-75a4f6a3217d.MOBDADKKAEHYYA3G.SEARCH","Samsung Guru 1200  (White)","₹1,100","11 Jan, Friday","0 0 0 0 Processor Processor","TrueComRetail","4.6","White","null","NA","1 Year for Mobile & 6 Months for Accessories","4.2","3.6","4.6","4.7","4.4","All 7027 reviews","https://www.flipkart.com/samsung-guru-1200/product-reviews/itme6gz6jczu5ygz?pid=MOBDADKKAEHYYA3G"
