web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546967371-130","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Coming SoonAdd to CompareRedmi 5A (Gold, 32 GB)4.45,52,923 Ratings & 63,947 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 Li-polymer BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹6,999Up to ₹6,500 Off on ExchangeEMI starting from ₹233/month","https://www.flipkart.com/redmi-5a-gold-32-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXEGZQPBFXH&srno=b_3_50&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBEZWXEGZQPBFXHMVZ0OA&fm=organic&iid=02de97eb-4588-47bc-a09f-b0bbc43e32f3.MOBEZWXEGZQPBFXH.SEARCH","Redmi 5A (Gold, 32 GB)  (3 GB RAM)","₹6,999","null","3000 Li-polymer Battery","Truenet Commerce","4.9","Gold","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.6","3.5","3.8","4.9","All 63947 reviews","https://www.flipkart.com/redmi-5a-gold-32-gb/product-reviews/itmf2fwcumw7ghwy?pid=MOBEZWXEGZQPBFXH"
"1546967511-167","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi 6 (Black, 64 GB)4.42,54,683 Ratings & 19,923 Reviews3 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,499₹10,4999% offUp to ₹9,450 Off on ExchangeEMI starting from ₹316/monthOffersSpecial Price","https://www.flipkart.com/redmi-6-black-64-gb/p/itmfa94eqhsxwhyn?pid=MOBFA2NXDQFTXNHJ&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFA2NXDQFTXNHJJCPXIE&fm=organic&iid=06c17ff9-bdc8-46f1-80b4-cfb73579cb33.MOBFA2NXDQFTXNHJ.SEARCH","Redmi 6 (Black, 64 GB)  (3 GB RAM)","₹9,499","11 Jan, Friday","3000 Lithium-polymer Battery","Flashstar Commerce","4.8","Black","3 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.7","2.7","2.7","4.8","All 19923 reviews","https://www.flipkart.com/redmi-6-black-64-gb/product-reviews/itmfa94eqhsxwhyn?pid=MOBFA2NXDQFTXNHJ"
"1546967503-165","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","Add to CompareRedmi Note 5 (Black, 32 GB)4.43,22,085 Ratings & 42,952 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,999Up to ₹9,450 Off on ExchangeEMI starting from ₹333/month","https://www.flipkart.com/redmi-note-5-black-32-gb/p/itmf2fc33zekgeys?pid=MOBF28FTGXFYNXX2&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF28FTGXFYNXX2SZCZXL&fm=organic&iid=fc117a76-fbbc-4259-89be-bd250913f9f6.MOBF28FTGXFYNXX2.SEARCH","Redmi Note 5 (Black, 32 GB)  (3 GB RAM)","₹9,999","11 Jan, Friday","4000 Li Polymer Battery","Truenet Commerce","4.9","Black","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.6","4.6","4.4","4.8","All 42952 reviews","https://www.flipkart.com/redmi-note-5-black-32-gb/product-reviews/itmf2fc33zekgeys?pid=MOBF28FTGXFYNXX2"
"1546967330-121","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Out Of StockAdd to CompareRedmi 5 (Lake Blue, 32 GB)4.34,236 Ratings & 369 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera | 5MP Front Camera3300 BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,999EMI starting from ₹333/month","https://www.flipkart.com/redmi-5-lake-blue-32-gb/p/itmf3dhyyzz2phss?pid=MOBF4N827UAGH3MK&srno=b_3_59&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF4N827UAGH3MKXDHWK2&fm=organic&iid=21e313bd-2518-4afd-bdad-c22d72025499.MOBF4N827UAGH3MK.SEARCH","Redmi 5 (Lake Blue, 32 GB)  (3 GB RAM)","₹9,999","11 Jan, Friday","3300 Battery","FASHIONADDA92","4.5","Lake Blue","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.5","3.5","4.5","null","All 369 reviews","https://www.flipkart.com/redmi-5-lake-blue-32-gb/product-reviews/itmf3dhyyzz2phss?pid=MOBF4N827UAGH3MK"
"1546967450-151","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi Note 5 (Gold, 64 GB)4.43,16,139 Ratings & 38,750 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹12,999EMI starting from ₹432/month","https://www.flipkart.com/redmi-note-5-gold-64-gb/p/itmf2fc32mfgtcjw?pid=MOBF28FTHEP6NDYB&srno=b_2_29&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF28FTHEP6NDYBAQUZF2&fm=organic&iid=e645cdd3-7e56-442f-89a6-7cb42af8f779.MOBF28FTHEP6NDYB.SEARCH","Redmi Note 5 (Gold, 64 GB)  (4 GB RAM)","₹12,999","15 Jan, Tuesday","4000 Li Polymer Battery","MyDukan","4.5","Gold","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.5","4.5","4.2","4.8","All 38750 reviews","https://www.flipkart.com/redmi-note-5-gold-64-gb/product-reviews/itmf2fc32mfgtcjw?pid=MOBF28FTHEP6NDYB"
"1546967350-125","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Out Of StockAdd to CompareRedmi 5 (Black, 32 GB)4.34,236 Ratings & 369 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera | 5MP Front Camera3300 BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹8,999EMI starting from ₹299/month","https://www.flipkart.com/redmi-5-black-32-gb/p/itmf7f8hsckr2fzz?pid=MOBF4N82XAHQV9BU&srno=b_3_55&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF4N82XAHQV9BUMT5MJW&fm=organic&iid=8181a29c-613d-4032-9505-ecfa3906d00a.MOBF4N82XAHQV9BU.SEARCH","Redmi 5 (Black, 32 GB)  (3 GB RAM)","₹9,985","11 Jan, Friday","3300 Battery","Flip ki Deal","4.3","Black","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.5","3.5","4.5","null","All 369 reviews","https://www.flipkart.com/redmi-5-black-32-gb/product-reviews/itmf7f8hsckr2fzz?pid=MOBF4N82XAHQV9BU"
"1546967440-148","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","ON OFFERAdd to CompareRedmi Note 5 Pro (Blue, 64 GB)4.51,52,236 Ratings & 16,908 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,999₹16,99917% offUp to ₹13,850 Off on ExchangeEMI starting from ₹465/monthOffersSpecial Price","https://www.flipkart.com/redmi-note-5-pro-blue-64-gb/p/itmf2fc3vuz27hyf?pid=MOBF2BSGJYHPWE6N&srno=b_2_32&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF2BSGJYHPWE6NTLHOCW&fm=organic&iid=af0f583a-a35d-4937-a8b0-1a6b13f67f24.MOBF2BSGJYHPWE6N.SEARCH","Redmi Note 5 Pro (Blue, 64 GB)  (6 GB RAM)","₹13,999","2 Days, Thursday","4000 Li Polymer Battery","Truenet Commerce","4.9","Blue","6 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.2","3.9","3.7","4.7","All 16908 reviews","https://www.flipkart.com/redmi-note-5-pro-blue-64-gb/product-reviews/itmf2fc3vuz27hyf?pid=MOBF2BSGJYHPWE6N"
"1546967544-176","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi Note 6 Pro (Red, 64 GB)4.51,82,608 Ratings & 18,188 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,999₹15,99912% offUp to ₹13,850 Off on ExchangeEMI starting from ₹465/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/redmi-note-6-pro-red-64-gb/p/itmfb2fbgfzgf5cs?pid=MOBFAJB4DZJRGMGV&srno=b_1_4&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFAJB4DZJRGMGVCCZVN0&fm=organic&iid=0b6e549e-d925-40f4-9b9f-e9d568769d1d.MOBFAJB4DZJRGMGV.SEARCH","Redmi Note 6 Pro (Red, 64 GB)  (4 GB RAM)","₹13,999","11 Jan, Friday","4000 Li-polymer Battery","Flashstar Commerce","4.8","Red","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.3","3.9","4.0","4.8","All 18188 reviews","https://www.flipkart.com/redmi-note-6-pro-red-64-gb/product-reviews/itmfb2fbgfzgf5cs?pid=MOBFAJB4DZJRGMGV"
"1546967363-128","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Coming SoonAdd to CompareRedmi 5A (Grey, 32 GB)4.45,52,923 Ratings & 63,947 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 Li-polymer BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹6,999Up to ₹6,500 Off on ExchangeEMI starting from ₹233/month","https://www.flipkart.com/redmi-5a-grey-32-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXEYHCFFPHD&srno=b_3_52&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBEZWXEYHCFFPHDM5PWPL&fm=organic&iid=e809a99e-0309-4939-a7e3-7d35edaffc06.MOBEZWXEYHCFFPHD.SEARCH","Redmi 5A (Grey, 32 GB)  (3 GB RAM)","₹6,999","null","3000 Li-polymer Battery","Truenet Commerce","4.9","Grey","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.6","3.5","3.8","4.9","All 63947 reviews","https://www.flipkart.com/redmi-5a-grey-32-gb/product-reviews/itmf2fwcumw7ghwy?pid=MOBEZWXEYHCFFPHD"
"1546967216-103","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=4","Out Of StockAdd to CompareRedmi Y1 (Grey, 64 GB)4.2585 Ratings & 77 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 16MP Front Camera3080 BatteryQualcomm Snapdragon 435 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories including Battery₹11,599EMI starting from ₹386/month","https://www.flipkart.com/redmi-y1-grey-64-gb/p/itmf3megafsv4ke4?pid=MOBFFQVY7CYTKPEJ&srno=b_4_77&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFFQVY7CYTKPEJYKC5OO&fm=organic&iid=a2b437d6-7d3d-44cb-ac60-5888a86ac063.MOBFFQVY7CYTKPEJ.SEARCH","Redmi Y1 (Grey, 64 GB)  (4 GB RAM)","₹11,599","null","3080 Battery","null","null","Grey","4 GB","64 GB","1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories including Battery","4.2","null","null","null","null","All 77 reviews","https://www.flipkart.com/redmi-y1-grey-64-gb/product-reviews/itmf3megafsv4ke4?pid=MOBFFQVY7CYTKPEJ"
"1546967367-129","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Coming SoonAdd to CompareRedmi 5A (Rose Gold, 16 GB)4.511,46,372 Ratings & 1,52,345 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 Li-polymer BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹5,999Up to ₹5,900 Off on ExchangeEMI starting from ₹200/month","https://www.flipkart.com/redmi-5a-rose-gold-16-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXEBUXGXHA7&srno=b_3_51&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBEZWXEBUXGXHA78PQCCJ&fm=organic&iid=edbe19f7-cc18-4404-8d1e-e12d4a0a24a8.MOBEZWXEBUXGXHA7.SEARCH","Redmi 5A (Rose Gold, 16 GB)  (2 GB RAM)","₹5,999","null","3000 Li-polymer Battery","Truenet Commerce","4.9","Rose Gold","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.0","4.0","4.3","4.8","All 152345 reviews","https://www.flipkart.com/redmi-5a-rose-gold-16-gb/product-reviews/itmf2fwcumw7ghwy?pid=MOBEZWXEBUXGXHA7"
"1546967293-115","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Out Of StockAdd to CompareRedmi 3S Prime (Silver, 32 GB)4.34,65,429 Ratings & 89,727 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera4100 Li-Ion Polymer BatteryQualcomm Snapdragon 430 64-bit Octa Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹8,999EMI starting from ₹299/monthOffersNo Cost EMI","https://www.flipkart.com/redmi-3s-prime-silver-32-gb/p/itmehbejy7qswm95?pid=MOBEKWZYEGZSJBXA&srno=b_3_65&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBEKWZYEGZSJBXAKQV7QA&fm=organic&iid=d6a23292-c72d-47ce-8f21-c608c8f1daba.MOBEKWZYEGZSJBXA.SEARCH","Redmi 3S Prime (Silver, 32 GB)  (3 GB RAM)","₹8,999","null","4100 Li-Ion Polymer Battery","null","null","Silver","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.7","4.0","3.3","4.8","All 89727 reviews","https://www.flipkart.com/redmi-3s-prime-silver-32-gb/product-reviews/itmehbejy7qswm95?pid=MOBEKWZYEGZSJBXA"
"1546967444-149","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi Y2 (Black, 64 GB)4.43,288 Ratings & 295 Reviews4 GB RAM | 64 GB ROM |15.21 cm (5.99 inch) HD Display12MP Rear Camera | 16MP Front Camera3080 Battery1 Year₹13,490EMI starting from ₹449/month","https://www.flipkart.com/redmi-y2-black-64-gb/p/itmf8fhkpzbq3abf?pid=MOBFAWTAHCUT6DGM&srno=b_2_31&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFAWTAHCUT6DGMXNQAUA&fm=organic&iid=1ff92fad-6877-4eed-b40c-9b16f122b65a.MOBFAWTAHCUT6DGM.SEARCH","Redmi Y2 (Black, 64 GB)  (4 GB RAM)","₹13,490","6-7 days","3080 Battery","MOBILEMANE","3","Black","4 GB","64 GB","1 Year","4.4","null","null","null","null","All 295 reviews","https://www.flipkart.com/redmi-y2-black-64-gb/product-reviews/itmf8fhkpzbq3abf?pid=MOBFAWTAHCUT6DGM"
"1546967399-135","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi 5 (Gold, 16 GB)4.31,379 Ratings & 165 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera | 5MP Front Camera3300 BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹8,999EMI starting from ₹299/month","https://www.flipkart.com/redmi-5-gold-16-gb/p/itmf3dhyyzz2phss?pid=MOBF4N82TYGZMUH7&srno=b_2_45&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF4N82TYGZMUH7DLC5J8&fm=organic&iid=c3ebde27-e7c4-4a40-8687-d94ecdfa6d5d.MOBF4N82TYGZMUH7.SEARCH","Redmi 5 (Gold, 16 GB)  (2 GB RAM)","₹8,999","4-5 days","3300 Battery","AmoghindiaSLP","4.2","Gold","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","null","null","null","null","All 165 reviews","https://www.flipkart.com/redmi-5-gold-16-gb/product-reviews/itmf3dhyyzz2phss?pid=MOBF4N82TYGZMUH7"
"1546967264-111","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Out Of StockAdd to CompareRedmi 3S (Dark Grey, 16 GB)4.32,06,956 Ratings & 40,893 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera4100 Li-Ion Polymer BatteryQualcomm Snapdragon 430 64-bit Octa Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹6,999EMI starting from ₹233/monthOffersNo Cost EMI","https://www.flipkart.com/redmi-3s-dark-grey-16-gb/p/itmemf5cbhdpxvvp?pid=MOBEKWZY4XUVPGAV&srno=b_3_69&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBEKWZY4XUVPGAVLBL4UU&fm=organic&iid=b3eeb163-1855-4df2-b123-9bc6e1ad112a.MOBEKWZY4XUVPGAV.SEARCH","Redmi 3S (Dark Grey, 16 GB)  (2 GB RAM)","₹6,999","null","4100 Li-Ion Polymer Battery","null","null","Dark Grey","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.4","4.3","3.9","4.9","All 40893 reviews","https://www.flipkart.com/redmi-3s-dark-grey-16-gb/product-reviews/itmemf5cbhdpxvvp?pid=MOBEKWZY4XUVPGAV"
"1546967453-152","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","ON OFFERAdd to CompareRedmi Note 5 Pro (Rose Gold, 64 GB)4.51,52,236 Ratings & 16,908 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,999₹16,99917% offUp to ₹13,850 Off on ExchangeEMI starting from ₹465/monthOffersSpecial Price","https://www.flipkart.com/redmi-note-5-pro-rose-gold-64-gb/p/itmf2fc3gsdhg26z?pid=MOBF2BSGKXDAYZXA&srno=b_2_28&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF2BSGKXDAYZXACV89UU&fm=organic&iid=6c2c5341-67d2-40d0-a9ce-33d359e479da.MOBF2BSGKXDAYZXA.SEARCH","Redmi Note 5 Pro (Rose Gold, 64 GB)  (6 GB RAM)","₹13,999","11 Jan, Friday","4000 Li Polymer Battery","Truenet Commerce","4.9","Rose Gold","6 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.2","3.9","3.7","4.7","All 16908 reviews","https://www.flipkart.com/redmi-note-5-pro-rose-gold-64-gb/product-reviews/itmf2fc3gsdhg26z?pid=MOBF2BSGKXDAYZXA"
"1546967359-127","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Out Of StockAdd to CompareRedmi Y2 (Rose Gold, 32 GB)4.41,448 Ratings & 142 Reviews3 GB RAM | 32 GB ROM |15.21 cm (5.99 inch) Display12MP Rear Camera | 16MP Front Camera3080 Battery1 Year Warranty₹9,940EMI starting from ₹331/month","https://www.flipkart.com/redmi-y2-rose-gold-32-gb/p/itmf8fhkpzbq3abf?pid=MOBF8UKG97G3MHBZ&srno=b_3_53&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF8UKG97G3MHBZMZHFUW&fm=organic&iid=fa5f6c5b-251b-44d8-a7ba-c749a65699e8.MOBF8UKG97G3MHBZ.SEARCH","Redmi Y2 (Rose Gold, 32 GB)  (3 GB RAM)","₹9,940","null","3080 Battery","null","null","Rose Gold","3 GB","32 GB","1 Year Warranty","4.4","null","null","null","null","All 142 reviews","https://www.flipkart.com/redmi-y2-rose-gold-32-gb/product-reviews/itmf8fhkpzbq3abf?pid=MOBF8UKG97G3MHBZ"
"1546967416-140","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi Y1 lite (Grey, 16 GB)4.12,663 Ratings & 276 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3080 BatteryQualcomm Snapdragon 425 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories including Battery₹7,999EMI starting from ₹266/month","https://www.flipkart.com/redmi-y1-lite-grey-16-gb/p/itmf3kdzva8yvq5j?pid=MOBFFQVYW2UJ5N8R&srno=b_2_40&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFFQVYW2UJ5N8RZPANBE&fm=organic&iid=aca3b62c-1a33-4a90-8bce-dd3a5e0216d5.MOBFFQVYW2UJ5N8R.SEARCH","Redmi Y1 lite (Grey, 16 GB)  (2 GB RAM)","₹7,999","2 Days, Thursday","3080 Battery","Flip ki Deal","4.3","Grey","2 GB","16 GB","1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories including Battery","4.1","3.5","4.6","4.8","null","All 276 reviews","https://www.flipkart.com/redmi-y1-lite-grey-16-gb/product-reviews/itmf3kdzva8yvq5j?pid=MOBFFQVYW2UJ5N8R"
"1546967386-132","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","ON OFFERAdd to CompareMi Max 2 (Black, 64 GB)4.441,383 Ratings & 8,804 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB16.36 cm (6.44 inch) Full HD Display12MP Rear Camera | 5MP Front Camera5300 Li-Polymer BatteryQualcomm Snapdragon 625 Octa Core 2 Ghz ProcessorAndroid 7.1.1 with MiUi 8Brand Warranty of 1 Year Available for Mobile₹15,999₹16,9995% offUp to ₹14,900 Off on ExchangeEMI starting from ₹532/monthOffersSpecial Price","https://www.flipkart.com/mi-max-2-black-64-gb/p/itmevkftufr4d5e2?pid=MOBEVKFTCFFU2FE7&srno=b_2_48&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBEVKFTCFFU2FE7DY06NZ&fm=organic&iid=da1e4659-3e35-49b0-83d8-b1ad607263a9.MOBEVKFTCFFU2FE7.SEARCH","Mi Max 2 (Black, 64 GB)  (4 GB RAM)","₹15,999","2 Days, Thursday","5300 Li-Polymer Battery","Truenet Commerce","4.9","Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile","4.4","3.8","4.8","4.6","4.7","All 8804 reviews","https://www.flipkart.com/mi-max-2-black-64-gb/product-reviews/itmevkftufr4d5e2?pid=MOBEVKFTCFFU2FE7"
"1546967394-134","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi 5 (Lake Blue, 32 GB)4.34,236 Ratings & 369 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera | 5MP Front Camera3300 BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,999EMI starting from ₹333/month","https://www.flipkart.com/redmi-5-lake-blue-32-gb/p/itmf3dhyyzz2phss?pid=MOBF4N827UAGH3MK&srno=b_2_46&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF4N827UAGH3MKBCR9OL&fm=organic&iid=caed8f05-96be-440b-b253-8c5a5c571dea.MOBF4N827UAGH3MK.SEARCH","Redmi 5 (Lake Blue, 32 GB)  (3 GB RAM)","₹9,999","11 Jan, Friday","3300 Battery","FASHIONADDA92","4.5","Lake Blue","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.5","3.5","4.5","null","All 369 reviews","https://www.flipkart.com/redmi-5-lake-blue-32-gb/product-reviews/itmf3dhyyzz2phss?pid=MOBF4N827UAGH3MK"
