,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,review_link,brand,no._of_reviews,positive_reviews_score,negative_reviews_score,total_reviews_score
28,https://www.flipkart.com/vivo-y53-matte-black-16-gb/p/itmeuydacv5q9kpz?pid=MOBEUFZG2NQJTFBY&srno=b_2_26&otracker=browse&lid=LSTMOBEUFZG2NQJTFBYGPPJJJ&fm=organic&iid=874868f1-851e-4684-921b-123ae65406fa.MOBEUFZG2NQJTFBY.SEARCH,"Vivo Y53 (Matte Black, 16 GB)  (2 GB RAM)","?10,837",5-6 days,2500 Li-Ion Battery,NEWSIMRANMOBILE,null,Matte Black,2 GB,16 GB,Brand Warranty of 1 Year,4.2,4.3,4.3,4.1,4.6,https://www.flipkart.com/vivo-y53-matte-black-16-gb/product-reviews/itmeuydacv5q9kpz?pid=MOBEUFZG2NQJTFBY,vivo,803,980,20,960
29,https://www.flipkart.com/vivo-v1-max-white-16-gb/p/itmecw8vwqffh2fg?pid=MOBECW8VAQZK9RKR&srno=b_2_46&otracker=browse&lid=LSTMOBECW8VAQZK9RKRK9BQDM&fm=organic&iid=4dadd850-1ed2-485e-81e9-457cf2f31adf.MOBECW8VAQZK9RKR.SEARCH,"Vivo V1 MAX (White, 16 GB)  (2 GB RAM)","?13,000",null,2720 Battery,null,null,White,2 GB,16 GB,1 Year Manufacturer Warranty,3.7,null,null,null,null,https://www.flipkart.com/vivo-v1-max-white-16-gb/product-reviews/itmecw8vwqffh2fg?pid=MOBECW8VAQZK9RKR,vivo,18,960,40,920
30,https://www.flipkart.com/vivo-y83-gold-32-gb/p/itmf5q2fdvzcr4wr?pid=MOBF5Q2FHGBZBHAG&srno=b_1_21&otracker=browse&lid=LSTMOBF5Q2FHGBZBHAG8UV97Z&fm=organic&iid=46556273-c420-4d7c-9e7f-76fa4635539d.MOBF5Q2FHGBZBHAG.SEARCH,"Vivo Y83 (Gold, 32 GB)  (4 GB RAM)","?13,990","Tomorrow, Thursday",3260 Li-ion Battery,Flashtech Retail,4.9,Gold,4 GB,32 GB,Brand Warranty of 1 Year Available for Mobile,4.3,2.7,4.2,4.2,4.1,https://www.flipkart.com/vivo-y83-gold-32-gb/product-reviews/itmf5q2fdvzcr4wr?pid=MOBF5Q2FHGBZBHAG,vivo,1100,650,350,300
31,https://www.flipkart.com/vivo-y95-starry-black-64-gb/p/itmfb39tfngheyj9?pid=MOBFB39T9PHMYDZW&srno=b_1_5&otracker=browse&lid=LSTMOBFB39T9PHMYDZWMUDKMA&fm=organic&iid=29478dcd-30a4-4cfa-b517-b13038d35f64.MOBFB39T9PHMYDZW.SEARCH,"Vivo Y95 (Starry Black, 64 GB)  (4 GB RAM)","?16,990","2 Days, Friday",4030 Battery,Flashtech Retail,4.9,Starry Black,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,3.6,4.8,4.1,null,https://www.flipkart.com/vivo-y95-starry-black-64-gb/product-reviews/itmfb39tfngheyj9?pid=MOBFB39T9PHMYDZW,vivo,212,670,330,340
32,https://www.flipkart.com/vivo-v5plus-limited-matte-black-64-gb/p/itmeskmqy39a9xka?pid=MOBESKMNXAJCCXFS&srno=b_2_43&otracker=browse&lid=LSTMOBESKMNXAJCCXFSY2RMNI&fm=organic&iid=3d2fcc34-6d4f-4e4d-814a-3a4392c42af0.MOBESKMNXAJCCXFS.SEARCH,"Vivo V5Plus Limited Edition (Matte Black, 64 GB)  (4 GB RAM)","?25,990",null,3055 Battery,null,null,Matte Black,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,null,null,null,null,https://www.flipkart.com/vivo-v5plus-limited-matte-black-64-gb/product-reviews/itmeskmqy39a9xka?pid=MOBESKMNXAJCCXFS,vivo,356,650,350,300
33,https://www.flipkart.com/vivo-v9-pro-black-64-gb/p/itmfafzzxnv8kmhs?pid=MOBFAFZZUHCXRFCF&srno=b_1_2&otracker=browse&lid=LSTMOBFAFZZUHCXRFCFCWRG2D&fm=organic&iid=33a8764f-1f31-4247-b8e7-3253a150985a.MOBFAFZZUHCXRFCF.SEARCH,"Vivo V9 Pro (Black, 64 GB)  (4 GB RAM)","?15,990",3-4 days,3260 Battery,Flashtech Retail,4.9,Black,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,3.7,3.7,3.6,4.7,https://www.flipkart.com/vivo-v9-pro-black-64-gb/product-reviews/itmfafzzxnv8kmhs?pid=MOBFAFZZUHCXRFCF,vivo,838,800,200,600
34,https://www.flipkart.com/vivo-y83-pro-gold-64-gb/p/itmf84qp5a94pypa?pid=MOBF84QP3TXFUXNF&srno=b_1_14&otracker=browse&lid=LSTMOBF84QP3TXFUXNFPCHE1N&fm=organic&iid=c39d1744-b93c-433a-afe1-b0d54857ff71.MOBF84QP3TXFUXNF.SEARCH,"Vivo Y83 Pro (Gold, 64 GB)  (4 GB RAM)","?13,900",6-7 days,3260 Li-ion Battery,PHONES4UMOBILE,null,Gold,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,null,null,null,null,https://www.flipkart.com/vivo-y83-pro-gold-64-gb/product-reviews/itmf84qp5a94pypa?pid=MOBF84QP3TXFUXNF,vivo,190,930,70,860
35,https://www.flipkart.com/vivo-y51l-black-16-gb/p/itmefecwzdhaeu8m?pid=MOBEFEDZPGPAA5QV&srno=b_3_49&otracker=browse&lid=LSTMOBEFEDZPGPAA5QVDOQJUZ&fm=organic&iid=f99a77ae-9890-42b3-a224-dab98e9360f7.MOBEFEDZPGPAA5QV.SEARCH,"Vivo Y51L (Black, 16 GB)  (2 GB RAM)","?8,999",null,2350 Battery,null,null,Black,2 GB,16 GB,1 Year Manufacturer Warranty,4,null,null,null,null,https://www.flipkart.com/vivo-y51l-black-16-gb/product-reviews/itmefecwzdhaeu8m?pid=MOBEFEDZPGPAA5QV,vivo,932,700,300,400
36,https://www.flipkart.com/vivo-v5-plus-gold-64-gb/p/itmeqvehtxuxxfuf?pid=MOBEQVEHJHVKZPYQ&srno=b_2_39&otracker=browse&lid=LSTMOBEQVEHJHVKZPYQZOD5JJ&fm=organic&iid=d0799a7b-41b2-4c7c-a741-8448aee6313b.MOBEQVEHJHVKZPYQ.SEARCH,"Vivo V5 Plus (Gold, 64 GB)  (4 GB RAM)","?19,990",3-4 days,3055 Battery,BESTDEALSONIYA,2.7,Gold,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,4.8,4.3,4.3,4.2,https://www.flipkart.com/vivo-v5-plus-gold-64-gb/product-reviews/itmeqvehtxuxxfuf?pid=MOBEQVEHJHVKZPYQ,vivo,848,700,300,400
37,https://www.flipkart.com/vivo-v11-pro-dazzling-gold-64-gb/p/itmf8dn3c6fzvvcb?pid=MOBF8DN3ZFRZHGGG&srno=b_1_10&otracker=browse&lid=LSTMOBF8DN3ZFRZHGGGK7VOCK&fm=organic&iid=53c75d01-204f-4af5-a42a-d4199f98b99e.MOBF8DN3ZFRZHGGG.SEARCH,"Vivo V11 Pro (Dazzling Gold, 64 GB)  (6 GB RAM)","?25,990","Tomorrow, Thursday",3400 Li-ion Battery,Flashtech Retail,4.9,Dazzling Gold,6 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,4.4,3.0,4.3,4.5,https://www.flipkart.com/vivo-v11-pro-dazzling-gold-64-gb/product-reviews/itmf8dn3c6fzvvcb?pid=MOBF8DN3ZFRZHGGG,vivo,2103,890,110,780
38,https://www.flipkart.com/vivo-y83-pro-black-64-gb/p/itmf84qp5a94pypa?pid=MOBF84QPT4HF9CZA&srno=b_1_19&otracker=browse&lid=LSTMOBF84QPT4HF9CZAPKENML&fm=organic&iid=4b15f2b5-af66-42a7-b0e7-e0752c197d33.MOBF84QPT4HF9CZA.SEARCH,"Vivo Y83 Pro (Black, 64 GB)  (4 GB RAM)","?13,990","2 Days, Friday",3260 Li-ion Battery,Flashtech Retail,4.9,Black,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,null,null,null,null,https://www.flipkart.com/vivo-y83-pro-black-64-gb/product-reviews/itmf84qp5a94pypa?pid=MOBF84QPT4HF9CZA,vivo,190,940,60,880
39,https://www.flipkart.com/vivo-y15s-white-white-8-gb/p/itmed4cm9323zy4u?pid=MOBED4CMKZPHHDFJ&srno=b_2_47&otracker=browse&lid=LSTMOBED4CMKZPHHDFJ7XU5IJ&fm=organic&iid=95222e04-d5e9-4d14-ab59-07abda3c4bb3.MOBED4CMKZPHHDFJ.SEARCH,"Vivo ( Y15S WHITE ) (White, 8 GB)  (1 GB RAM)","?5,999",null,1900 Battery,null,null,White,1 GB,8 GB,1 Year Manufacturer Warranty,4,null,null,null,null,https://www.flipkart.com/vivo-y15s-white-white-8-gb/product-reviews/itmed4cm9323zy4u?pid=MOBED4CMKZPHHDFJ,vivo,13,840,160,680
40,https://www.flipkart.com/vivo-y81i-gold-16-gb/p/itmfbqjhskrdz2mq?pid=MOBFBQJHHGK5WJQV&srno=b_1_15&otracker=browse&lid=LSTMOBFBQJHHGK5WJQV2PKKXF&fm=organic&iid=c53091ea-9d0d-4b5a-aed7-2237d8aee001.MOBFBQJHHGK5WJQV.SEARCH,"Vivo Y81i (Gold, 16 GB)  (2 GB RAM)","?8,490","2 Days, Friday",3260 Li-ion Battery,Flashtech Retail,4.9,Gold,2 GB,16 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,null,null,null,null,https://www.flipkart.com/vivo-y81i-gold-16-gb/product-reviews/itmfbqjhskrdz2mq?pid=MOBFBQJHHGK5WJQV,vivo,11,970,30,940
41,https://www.flipkart.com/vivo-y55l-grey-16-gb/p/itmeuyqkgkn7uxs6?pid=MOBEUYQKWUBTWBA3&srno=b_2_25&otracker=browse&lid=LSTMOBEUYQKWUBTWBA3BFMOZZ&fm=organic&iid=27538399-954d-4744-a61a-bfc46c6121c6.MOBEUYQKWUBTWBA3.SEARCH,"Vivo Y55L (Grey, 16 GB)  (2 GB RAM)","?12,840",3-4 days,2650 Battery,RAJESHTELECOMS,null,Grey,2 GB,16 GB,1 Year VIVO India Warranty,4.2,null,null,null,null,https://www.flipkart.com/vivo-y55l-grey-16-gb/product-reviews/itmeuyqkgkn7uxs6?pid=MOBEUYQKWUBTWBA3,vivo,519,760,240,520
42,https://www.flipkart.com/vivo-y71-gold-32-gb/p/itmf47phy7zrbsnc?pid=MOBF4KUYGAZBMZUA&srno=b_2_38&otracker=browse&lid=LSTMOBF4KUYGAZBMZUAG4TTVC&fm=organic&iid=05ad1438-efaa-491d-a509-99b85c8e5d12.MOBF4KUYGAZBMZUA.SEARCH,"Vivo Y71 (Gold, 32 GB)  (4 GB RAM)","?13,990",5-6 days,3360 Li-ion Battery,TIRUPATIMOBILES,2.8,Gold,4 GB,32 GB,Brand Warranty of 1 Year Available for Mobile,4.2,3.7,3.1,4.6,4.5,https://www.flipkart.com/vivo-y71-gold-32-gb/product-reviews/itmf47phy7zrbsnc?pid=MOBF4KUYGAZBMZUA,vivo,308,960,40,920
43,https://www.flipkart.com/vivo-v3-rose-gold-32-gb/p/itmevt7zh655rqae?pid=MOBEHEY9NCKJEVAZ&srno=b_2_42&otracker=browse&lid=LSTMOBEHEY9NCKJEVAZKAVYG8&fm=organic&iid=1a2c11a4-ac3a-4b8b-9569-2facbf9b9168.MOBEHEY9NCKJEVAZ.SEARCH,"Vivo V3 (Rose Gold, 32 GB)  (3 GB RAM)","?12,980",null,2550 Li-Ion Battery,null,null,Rose Gold,3 GB,32 GB,null,4.1,null,null,null,null,https://www.flipkart.com/vivo-v3-rose-gold-32-gb/product-reviews/itmevt7zh655rqae?pid=MOBEHEY9NCKJEVAZ,vivo,561,970,30,940
44,https://www.flipkart.com/vivo-y81-gold-32-gb/p/itmf7tznggvz5yfy?pid=MOBFA77MGUNG7BWE&srno=b_2_32&otracker=browse&lid=LSTMOBFA77MGUNG7BWECDOSV2&fm=organic&iid=b55d673e-8225-4daf-ab65-dec30121adfe.MOBFA77MGUNG7BWE.SEARCH,"Vivo Y81 (Gold, 32 GB)  (4 GB RAM)","?12,400",6-7 days,3260 Battery,PHONES4UMOBILE,null,Gold,4 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2,null,null,null,null,https://www.flipkart.com/vivo-y81-gold-32-gb/product-reviews/itmf7tznggvz5yfy?pid=MOBFA77MGUNG7BWE,vivo,16,760,240,520
45,https://www.flipkart.com/vivo-v5s-perfect-selfie-crown-gold-64-gb/p/itmevkbehzw7hg7g?pid=MOBET84GBTJGCKRR&srno=b_2_36&otracker=browse&lid=LSTMOBET84GBTJGCKRRJRZ2LO&fm=organic&iid=670abf5c-4e50-4f95-b2b7-7349e6ef4ea9.MOBET84GBTJGCKRR.SEARCH,"Vivo V5s Perfect Selfie (Crown Gold, 64 GB)  (4 GB RAM)","?17,990",6-7 days,3000 Li-Ion Battery,KotriBazar,null,Crown Gold,4 GB,64 GB,Brand Warranty of 1 Year,4.3,4.4,3.8,4.4,4.3,https://www.flipkart.com/vivo-v5s-perfect-selfie-crown-gold-64-gb/product-reviews/itmevkbehzw7hg7g?pid=MOBET84GBTJGCKRR,vivo,2732,960,40,920
46,https://www.flipkart.com/vivo-y81-gold-32-gb/p/itmf7tznggvz5yfy?pid=MOBF7TZNPA4VPU4E&srno=b_1_11&otracker=browse&lid=LSTMOBF7TZNPA4VPU4EUCD2MD&fm=organic&iid=ff0c08e8-e564-44ae-97a0-68f02b6daf40.MOBF7TZNPA4VPU4E.SEARCH,"Vivo Y81 (Gold, 32 GB)  (3 GB RAM)","?10,990","2 Days, Friday",3260 Li-ion Battery,Flashtech Retail,4.9,Gold,3 GB,32 GB,Brand Warranty 1 Year of Mobile,4.3,2.5,3.3,3.7,4.5,https://www.flipkart.com/vivo-y81-gold-32-gb/product-reviews/itmf7tznggvz5yfy?pid=MOBF7TZNPA4VPU4E,vivo,543,850,150,700
47,https://www.flipkart.com/vivo-y53i-matte-black-16-gb/p/itmf4vtknhxxax45?pid=MOBF4VTKQQVVT7KQ&srno=b_2_44&otracker=browse&lid=LSTMOBF4VTKQQVVT7KQSMEUFU&fm=organic&iid=e9f7d191-340e-436e-a0d4-fd0c4d63bed5.MOBF4VTKQQVVT7KQ.SEARCH,"Vivo Y53i (Matte Black, 16 GB)  (2 GB RAM)","?7,990",null,2500 Li-ion Battery,SRIRAGHAVENDRACELLPOIN,null,Matte Black,2 GB,16 GB,Brand Warranty of 1 Year Available for Mobile,4.2,null,null,null,null,https://www.flipkart.com/vivo-y53i-matte-black-16-gb/product-reviews/itmf4vtknhxxax45?pid=MOBF4VTKQQVVT7KQ,vivo,115,780,220,560
48,https://www.flipkart.com/vivo-v11-starry-night-black-64-gb/p/itmf9cy2gywywqy6?pid=MOBF9CY2SZPFE4BT&srno=b_1_6&otracker=browse&lid=LSTMOBF9CY2SZPFE4BTLXYLSV&fm=organic&iid=bae2686d-ead8-49de-b53b-2498e54064e6.MOBF9CY2SZPFE4BT.SEARCH,"Vivo V11 (Starry Night Black, 64 GB)  (6 GB RAM)","?20,990","Tomorrow, Thursday",3315 Battery,Flashtech Retail,4.9,Starry Night Black,6 GB,64 GB,Brand Warranty 1 Year for Mobile,4.4,4.4,2.6,4.6,4.3,https://www.flipkart.com/vivo-v11-starry-night-black-64-gb/product-reviews/itmf9cy2gywywqy6?pid=MOBF9CY2SZPFE4BT,vivo,1117,650,350,300
49,https://www.flipkart.com/vivo-y71-matte-black-16-gb/p/itmf47phy7zrbsnc?pid=MOBF47PHR8JZK8YY&srno=b_2_41&otracker=browse&lid=LSTMOBF47PHR8JZK8YYKDOAWG&fm=organic&iid=b35aa768-3791-4437-aaf4-f2d4c465dc95.MOBF47PHR8JZK8YY.SEARCH,"Vivo Y71 (Matte Black, 16 GB)  (3 GB RAM)","?11,990",4-7 days,3360 Li-ion Battery,TRADUSMOBILEE,3.4,Matte Black,3 GB,16 GB,Brand Warranty of 1 Year Available for Mobile,4.3,3.9,4.0,4.8,4.5,https://www.flipkart.com/vivo-y71-matte-black-16-gb/product-reviews/itmf47phy7zrbsnc?pid=MOBF47PHR8JZK8YY,vivo,382,850,150,700
0,https://www.flipkart.com/samsung-galaxy-j6-gold-64-gb/p/itmf5bkhw2vseffk?pid=MOBF5BKH5A2WFENZ&srno=b_2_39&otracker=browse&lid=LSTMOBF5BKH5A2WFENZKEZTU5&fm=organic&iid=94adb679-6f87-4620-aafa-652bf1b235eb.MOBF5BKH5A2WFENZ.SEARCH,"Samsung Galaxy J6 (Gold, 64 GB)  (4 GB RAM)","?12,990","11 Jan, Friday",3000 Battery,TrueComRetail,4.6,Gold,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,3.7,3.4,3.7,4.4,https://www.flipkart.com/samsung-galaxy-j6-gold-64-gb/product-reviews/itmf5bkhw2vseffk?pid=MOBF5BKH5A2WFENZ,samsung,627,600,400,200
1,https://www.flipkart.com/samsung-galaxy-s9-plus-burgundy-red-128-gb/p/itmfbm2f7dexzqer?pid=MOBFBM2FJJFJGD4T&srno=b_5_118&otracker=browse&lid=LSTMOBFBM2FJJFJGD4TNLU9HN&fm=organic&iid=9273db09-f643-4173-9f32-6bb81ba6cd38.MOBFBM2FJJFJGD4T.SEARCH,"Samsung Galaxy S9 Plus (Burgundy Red, 128 GB)  (6 GB RAM)","?65,900",null,3500 Battery,null,null,Burgundy Red,6 GB,128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.7,4.6,3.5,4.7,4.3,https://www.flipkart.com/samsung-galaxy-s9-plus-burgundy-red-128-gb/product-reviews/itmfbm2f7dexzqer?pid=MOBFBM2FJJFJGD4T,samsung,551,920,80,840
2,https://www.flipkart.com/samsung-galaxy-a7-blue-64-gb/p/itmf9bt8kyf53msn?pid=MOBF9BT8MHEZDRHZ&srno=b_1_14&otracker=browse&lid=LSTMOBF9BT8MHEZDRHZINUQKN&fm=organic&iid=b1935172-f283-4bdb-956c-f592c6271851.MOBF9BT8MHEZDRHZ.SEARCH,"Samsung Galaxy A7 (Blue, 64 GB)  (4 GB RAM)","?23,990",7-8 days,3300 Lithium-ion Battery,MobilEWorlD786,2.7,Blue,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,4.3,2.6,3.9,4.0,https://www.flipkart.com/samsung-galaxy-a7-blue-64-gb/product-reviews/itmf9bt8kyf53msn?pid=MOBF9BT8MHEZDRHZ,samsung,745,900,100,800
3,https://www.flipkart.com/samsung-galaxy-j7-pro-black-64-gb/p/itmevyzygt4msfxh?pid=MOBEVYZYBZZ7HKSP&srno=b_3_55&otracker=browse&lid=LSTMOBEVYZYBZZ7HKSPPKGE0I&fm=organic&iid=a79ce94c-e719-4065-9a00-c68d3cdf2b22.MOBEVYZYBZZ7HKSP.SEARCH,"Samsung Galaxy J7 Pro (Black, 64 GB)  (3 GB RAM)","?18,900",6-7 days,3600 Battery,ITIndia20SLP,2.8,Black,3 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,4.3,4.2,3.9,3.8,https://www.flipkart.com/samsung-galaxy-j7-pro-black-64-gb/product-reviews/itmevyzygt4msfxh?pid=MOBEVYZYBZZ7HKSP,samsung,1521,820,180,640
4,https://www.flipkart.com/samsung-galaxy-core-metallic-blue-8-gb/p/itmeuyd79tuf54ey?pid=MOBDHKWZX5SMWMPX&srno=b_10_232&otracker=browse&lid=LSTMOBDHKWZX5SMWMPX6WOJA3&fm=organic&iid=45654c34-a2d3-4c69-81dd-570fcbd173fe.MOBDHKWZX5SMWMPX.SEARCH,"Samsung Galaxy Core (Metallic Blue, 8 GB)  (1 GB RAM)","?7,999",null,1800 Li-Ion Battery,null,null,Metallic Blue,1 GB,8 GB,1 Year for Mobile & 6 Months for Accessories,3.9,null,null,null,null,https://www.flipkart.com/samsung-galaxy-core-metallic-blue-8-gb/product-reviews/itmeuyd79tuf54ey?pid=MOBDHKWZX5SMWMPX,samsung,679,930,70,860
5,https://www.flipkart.com/samsung-galaxy-s6-white-pearl-32-gb/p/itme5z4afbbcedmk?pid=MOBE5Z49W4UHYHYZ&srno=b_8_186&otracker=browse&lid=LSTMOBE5Z49W4UHYHYZQFUEZG&fm=organic&iid=1d567e50-db96-4424-8d5b-d31694929fac.MOBE5Z49W4UHYHYZ.SEARCH,"Samsung Galaxy S6 (White Pearl, 32 GB)  (3 GB RAM)","?24,500",null,2550 Battery,null,null,White Pearl,3 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4,null,null,null,null,https://www.flipkart.com/samsung-galaxy-s6-white-pearl-32-gb/product-reviews/itme5z4afbbcedmk?pid=MOBE5Z49W4UHYHYZ,samsung,141,700,300,400
6,https://www.flipkart.com/samsung-galaxy-j8-gold-64-gb/p/itmf6uvfmyuc8eys?pid=MOBF6GZTRMVDUVSJ&srno=b_2_28&otracker=browse&lid=LSTMOBF6GZTRMVDUVSJY7H47M&fm=organic&iid=35838032-4959-4c71-961c-a2bc545fc63c.MOBF6GZTRMVDUVSJ.SEARCH,"Samsung Galaxy J8 (Gold, 64 GB)  (4 GB RAM)","?15,990","11 Jan, Friday",3500 Battery,TrueComRetail,4.6,Gold,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,4.1,3.8,3.4,4.0,https://www.flipkart.com/samsung-galaxy-j8-gold-64-gb/product-reviews/itmf6uvfmyuc8eys?pid=MOBF6GZTRMVDUVSJ,samsung,1491,920,80,840
7,https://www.flipkart.com/samsung-galaxy-a7-blue-128-gb/p/itmf9bt8vvqyvaht?pid=MOBF9BT8VHGRAXFZ&srno=b_1_10&otracker=browse&lid=LSTMOBF9BT8VHGRAXFZY9B8CA&fm=organic&iid=655e8e60-7a22-4933-87c1-60afb79f6cf5.MOBF9BT8VHGRAXFZ.SEARCH,"Samsung Galaxy A7 (Blue, 128 GB)  (6 GB RAM)","?25,990","11 Jan, Friday",3300 Lithium-ion Battery,TrueComRetail,4.6,Blue,6 GB,128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,3.9,2.7,4.1,null,https://www.flipkart.com/samsung-galaxy-a7-blue-128-gb/product-reviews/itmf9bt8vvqyvaht?pid=MOBF9BT8VHGRAXFZ,samsung,96,930,70,860
8,https://www.flipkart.com/samsung-b350/p/itmebfmfzudq8vhw?pid=MOBEBFMFACCZGFZK&srno=b_5_112&otracker=browse&lid=LSTMOBEBFMFACCZGFZKEIPVDJ&fm=organic&iid=8b190fae-7d76-4483-b4b0-8916f55fc915.MOBEBFMFACCZGFZK.SEARCH,Samsung B350  (Black),"?3,000",null,1200 Battery,DEVIMOBILESS,null,Black,32 MB,null,1 Year Manufacturer Warranty,4,null,null,null,null,https://www.flipkart.com/samsung-b350/product-reviews/itmebfmfzudq8vhw?pid=MOBEBFMFACCZGFZK,samsung,32,890,110,780
9,https://www.flipkart.com/samsung-galaxy-j7-duo-blue-32-gb/p/itmf5j6b3hep6yxn?pid=MOBF5J6BJXGBYBFH&srno=b_2_37&otracker=browse&lid=LSTMOBF5J6BJXGBYBFHRBXYGA&fm=organic&iid=b80b907a-599b-4149-8276-afdb360b723d.MOBF5J6BJXGBYBFH.SEARCH,"Samsung Galaxy J7 Duo (Blue, 32 GB)  (4 GB RAM)","?17,000",6-7 days,3000 Battery,SHREEAMBIKAMOBILESHOP,null,Blue,4 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,4.3,3.6,5.0,4.5,https://www.flipkart.com/samsung-galaxy-j7-duo-blue-32-gb/product-reviews/itmf5j6b3hep6yxn?pid=MOBF5J6BJXGBYBFH,samsung,316,980,20,960
10,https://www.flipkart.com/samsung-galaxy-s-duos-3-ceramic-white-4-gb/p/itmdzrdwqpyf37r6?pid=MOBDZRDT6YGX9HVZ&srno=b_9_211&otracker=browse&lid=LSTMOBDZRDT6YGX9HVZ5VVN9V&fm=organic&iid=4a47ee41-fa05-4035-ae51-d8b36d1fbdff.MOBDZRDT6YGX9HVZ.SEARCH,"Samsung Galaxy S Duos 3 (Ceramic White, 4 GB)  (512 MB RAM)","?1,247",null,1500 Battery,null,null,Ceramic White,512 MB,4 GB,1 Year for Mobile & 6 Months for Accessories,4,null,null,null,null,https://www.flipkart.com/samsung-galaxy-s-duos-3-ceramic-white-4-gb/product-reviews/itmdzrdwqpyf37r6?pid=MOBDZRDT6YGX9HVZ,samsung,267,960,40,920
11,https://www.flipkart.com/samsung-metro-xl/p/itmekshbnmc6ud7v?pid=MOBEK4ABQFH3SSP7&srno=b_4_82&otracker=browse&lid=LSTMOBEK4ABQFH3SSP7O4OXLV&fm=organic&iid=c67f14f7-443e-4642-b627-21c232bc03ec.MOBEK4ABQFH3SSP7.SEARCH,Samsung Metro XL  (Black),"?3,400","11 Jan, Friday",1200 Li-Ion Battery,TrueComRetail,4.6,Black,64 MB,128 MB,1 Year on Mobile,4.2,4.6,4.2,4.3,4.3,https://www.flipkart.com/samsung-metro-xl/product-reviews/itmekshbnmc6ud7v?pid=MOBEK4ABQFH3SSP7,samsung,2542,880,120,760
12,https://www.flipkart.com/samsung-galaxy-s4-mini-white-frost-8-gb/p/itme7zdg7npjuwgp?pid=MOBDMMPYRYSGT7WA&srno=b_10_231&otracker=browse&lid=LSTMOBDMMPYRYSGT7WAD6TNW9&fm=organic&iid=fdb13411-88aa-4352-a73c-6af0c1877c43.MOBDMMPYRYSGT7WA.SEARCH,"Samsung Galaxy S4 Mini (White Frost, 8 GB)  (1.5 GB RAM)","?14,000",null,1900 Li-Ion Battery,null,null,White Frost,1.5 GB,8 GB,1 Year for Mobile & 6 Months for Accessories,3.7,null,null,null,null,https://www.flipkart.com/samsung-galaxy-s4-mini-white-frost-8-gb/product-reviews/itme7zdg7npjuwgp?pid=MOBDMMPYRYSGT7WA,samsung,300,670,330,340
13,https://www.flipkart.com/samsung-galaxy-note-5-black-sapphire-32-gb/p/itmec4cxmfgy8ecd?pid=MOBEB893DPPYKHBM&srno=b_7_157&otracker=browse&lid=LSTMOBEB893DPPYKHBMMS5OKV&fm=organic&iid=e3581fde-8323-43fc-becb-90bde0770140.MOBEB893DPPYKHBM.SEARCH,"Samsung Galaxy Note 5 (Black Sapphire, 32 GB)  (4 GB RAM)","?30,495",null,3000 Li-Polymer Battery,null,null,Black Sapphire,4 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.8,null,null,null,null,https://www.flipkart.com/samsung-galaxy-note-5-black-sapphire-32-gb/product-reviews/itmec4cxmfgy8ecd?pid=MOBEB893DPPYKHBM,samsung,103,830,170,660
14,https://www.flipkart.com/samsung-galaxy-core-prime-silver-8-gb/p/itmebbgsgg27vzzn?pid=MOBEBBGRZND2E6SU&srno=b_7_160&otracker=browse&lid=LSTMOBEBBGRZND2E6SUXXX7QB&fm=organic&iid=816a7f53-b2df-4602-b52e-e0e2706ebe49.MOBEBBGRZND2E6SU.SEARCH,"Samsung Galaxy Core Prime (Silver, 8 GB)  (1 GB RAM)","?5,490",null,2000 Li-Ion Battery,null,null,Silver,1 GB,8 GB,1 Year Manufacturer Warranty,4,null,null,null,null,https://www.flipkart.com/samsung-galaxy-core-prime-silver-8-gb/product-reviews/itmebbgsgg27vzzn?pid=MOBEBBGRZND2E6SU,samsung,588,730,270,460
