web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546972846-501","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo Y83 (Gold, 32 GB)4.38,575 Ratings & 1,100 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3260 Li-ion BatteryMediatek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile₹13,990₹15,99012% offUp to ₹13,000 Off on ExchangeEMI starting from ₹465/monthOffersSpecial Price","https://www.flipkart.com/vivo-y83-gold-32-gb/p/itmf5q2fdvzcr4wr?pid=MOBF5Q2FHGBZBHAG&srno=b_1_21&otracker=browse&lid=LSTMOBF5Q2FHGBZBHAG8UV97Z&fm=organic&iid=46556273-c420-4d7c-9e7f-76fa4635539d.MOBF5Q2FHGBZBHAG.SEARCH","Vivo Y83 (Gold, 32 GB)  (4 GB RAM)","₹13,990","Tomorrow, Thursday","3260 Li-ion Battery","Flashtech Retail","4.9","Gold","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile","4.3","2.7","4.2","4.2","4.1","All 1100 reviews","https://www.flipkart.com/vivo-y83-gold-32-gb/product-reviews/itmf5q2fdvzcr4wr?pid=MOBF5Q2FHGBZBHAG"
"1546972943-517","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo Y95 (Starry Black, 64 GB)4.41,948 Ratings & 212 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 20MP Front Camera4030 BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹16,990₹18,99010% offUp to ₹15,850 Off on ExchangeEMI starting from ₹565/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-y95-starry-black-64-gb/p/itmfb39tfngheyj9?pid=MOBFB39T9PHMYDZW&srno=b_1_5&otracker=browse&lid=LSTMOBFB39T9PHMYDZWMUDKMA&fm=organic&iid=29478dcd-30a4-4cfa-b517-b13038d35f64.MOBFB39T9PHMYDZW.SEARCH","Vivo Y95 (Starry Black, 64 GB)  (4 GB RAM)","₹16,990","2 Days, Friday","4030 Battery","Flashtech Retail","4.9","Starry Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.6","4.8","4.1","null","All 212 reviews","https://www.flipkart.com/vivo-y95-starry-black-64-gb/product-reviews/itmfb39tfngheyj9?pid=MOBFB39T9PHMYDZW"
"1546972604-479","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Out Of StockAdd to CompareVivo V5Plus Limited Edition (Matte Black, 64 GB)4.41,560 Ratings & 356 Reviews4 GB RAM | 64 GB ROM |13.97 cm (5.5 inch) Full HD Display16MP Rear Camera | 20MP + 8MP Dual Front Camera3055 BatteryQualcomm Snapdragon 625 64-bit Octa Core 2 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹25,990Up to ₹14,900 Off on ExchangeEMI starting from ₹864/monthOffersNo Cost EMI","https://www.flipkart.com/vivo-v5plus-limited-matte-black-64-gb/p/itmeskmqy39a9xka?pid=MOBESKMNXAJCCXFS&srno=b_2_43&otracker=browse&lid=LSTMOBESKMNXAJCCXFSY2RMNI&fm=organic&iid=3d2fcc34-6d4f-4e4d-814a-3a4392c42af0.MOBESKMNXAJCCXFS.SEARCH","Vivo V5Plus Limited Edition (Matte Black, 64 GB)  (4 GB RAM)","₹25,990","null","3055 Battery","null","null","Matte Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","null","null","null","null","All 356 reviews","https://www.flipkart.com/vivo-v5plus-limited-matte-black-64-gb/product-reviews/itmeskmqy39a9xka?pid=MOBESKMNXAJCCXFS"
"1546972957-520","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo V9 Pro (Black, 64 GB)4.58,626 Ratings & 838 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) FHD+ Display13MP + 2MP | 16MP Front Camera3260 BatteryQualcomm Snapdragon 660AIE 1.95 GHz Octa-core ProcessorNotch FullView DisplayFingerprint SensorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹15,990₹17,99011% offUp to ₹14,500 Off on ExchangeEMI starting from ₹532/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-v9-pro-black-64-gb/p/itmfafzzxnv8kmhs?pid=MOBFAFZZUHCXRFCF&srno=b_1_2&otracker=browse&lid=LSTMOBFAFZZUHCXRFCFCWRG2D&fm=organic&iid=33a8764f-1f31-4247-b8e7-3253a150985a.MOBFAFZZUHCXRFCF.SEARCH","Vivo V9 Pro (Black, 64 GB)  (4 GB RAM)","₹15,990","3-4 days","3260 Battery","Flashtech Retail","4.9","Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","3.7","3.7","3.6","4.7","All 838 reviews","https://www.flipkart.com/vivo-v9-pro-black-64-gb/product-reviews/itmfafzzxnv8kmhs?pid=MOBFAFZZUHCXRFCF"
"1546972891-508","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","Add to CompareVivo Y83 Pro (Gold, 64 GB)4.32,214 Ratings & 190 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera3260 Li-ion BatteryMediatek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,900EMI starting from ₹462/month","https://www.flipkart.com/vivo-y83-pro-gold-64-gb/p/itmf84qp5a94pypa?pid=MOBF84QP3TXFUXNF&srno=b_1_14&otracker=browse&lid=LSTMOBF84QP3TXFUXNFPCHE1N&fm=organic&iid=c39d1744-b93c-433a-afe1-b0d54857ff71.MOBF84QP3TXFUXNF.SEARCH","Vivo Y83 Pro (Gold, 64 GB)  (4 GB RAM)","₹13,900","6-7 days","3260 Li-ion Battery","PHONES4UMOBILE","null","Gold","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","null","null","null","null","All 190 reviews","https://www.flipkart.com/vivo-y83-pro-gold-64-gb/product-reviews/itmf84qp5a94pypa?pid=MOBF84QP3TXFUXNF"
"1546972509-473","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=3","Out Of StockAdd to CompareVivo Y51L (Black, 16 GB)43,705 Ratings & 932 Reviews2 GB RAM | 16 GB ROM |12.7 cm (5 inch) quarter HD Display8MP Rear Camera | 5MP Front Camera2350 Battery1 Year Manufacturer Warranty₹8,999EMI starting from ₹299/month","https://www.flipkart.com/vivo-y51l-black-16-gb/p/itmefecwzdhaeu8m?pid=MOBEFEDZPGPAA5QV&srno=b_3_49&otracker=browse&lid=LSTMOBEFEDZPGPAA5QVDOQJUZ&fm=organic&iid=f99a77ae-9890-42b3-a224-dab98e9360f7.MOBEFEDZPGPAA5QV.SEARCH","Vivo Y51L (Black, 16 GB)  (2 GB RAM)","₹8,999","null","2350 Battery","null","null","Black","2 GB","16 GB","1 Year Manufacturer Warranty","4","null","null","null","null","All 932 reviews","https://www.flipkart.com/vivo-y51l-black-16-gb/product-reviews/itmefecwzdhaeu8m?pid=MOBEFEDZPGPAA5QV"
"1546972667-483","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Add to CompareVivo V5 Plus (Gold, 64 GB)4.34,331 Ratings & 848 Reviews4 GB RAM | 64 GB ROM |13.97 cm (5.5 inch) Full HD Display16MP Rear Camera | 20MP + 8MP Dual Front Camera3055 BatteryQualcomm Snapdragon 625 64-bit Octa Core 2 GHz ProcessorAndroid Nougat 7.0 (Update Available)Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹19,990EMI starting from ₹664/month","https://www.flipkart.com/vivo-v5-plus-gold-64-gb/p/itmeqvehtxuxxfuf?pid=MOBEQVEHJHVKZPYQ&srno=b_2_39&otracker=browse&lid=LSTMOBEQVEHJHVKZPYQZOD5JJ&fm=organic&iid=d0799a7b-41b2-4c7c-a741-8448aee6313b.MOBEQVEHJHVKZPYQ.SEARCH","Vivo V5 Plus (Gold, 64 GB)  (4 GB RAM)","₹19,990","3-4 days","3055 Battery","BESTDEALSONIYA","2.7","Gold","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.8","4.3","4.3","4.2","All 848 reviews","https://www.flipkart.com/vivo-v5-plus-gold-64-gb/product-reviews/itmeqvehtxuxxfuf?pid=MOBEQVEHJHVKZPYQ"
"1546972916-512","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo V11 Pro (Dazzling Gold, 64 GB)4.517,584 Ratings & 2,103 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.28 cm (6.41 inch) FHD+ Display2x12MP (Dual Pixel Sensor) + 5MP | 25MP Front Camera3400 Li-ion Battery2.0 GHz Qualcomm Snapdragon 660 AIE ProcessorIn-display Fingerprint ScanningDual-engine Fast ChargingBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹25,990₹28,99010% offUp to ₹17,900 Off on ExchangeEMI starting from ₹864/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-v11-pro-dazzling-gold-64-gb/p/itmf8dn3c6fzvvcb?pid=MOBF8DN3ZFRZHGGG&srno=b_1_10&otracker=browse&lid=LSTMOBF8DN3ZFRZHGGGK7VOCK&fm=organic&iid=53c75d01-204f-4af5-a42a-d4199f98b99e.MOBF8DN3ZFRZHGGG.SEARCH","Vivo V11 Pro (Dazzling Gold, 64 GB)  (6 GB RAM)","₹25,990","Tomorrow, Thursday","3400 Li-ion Battery","Flashtech Retail","4.9","Dazzling Gold","6 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.4","3.0","4.3","4.5","All 2103 reviews","https://www.flipkart.com/vivo-v11-pro-dazzling-gold-64-gb/product-reviews/itmf8dn3c6fzvvcb?pid=MOBF8DN3ZFRZHGGG"
"1546972858-503","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareVivo Y83 Pro (Black, 64 GB)4.32,214 Ratings & 190 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera3260 Li-ion BatteryMediatek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,990₹16,99017% offUp to ₹13,000 Off on ExchangeEMI starting from ₹465/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/vivo-y83-pro-black-64-gb/p/itmf84qp5a94pypa?pid=MOBF84QPT4HF9CZA&srno=b_1_19&otracker=browse&lid=LSTMOBF84QPT4HF9CZAPKENML&fm=organic&iid=4b15f2b5-af66-42a7-b0e7-e0752c197d33.MOBF84QPT4HF9CZA.SEARCH","Vivo Y83 Pro (Black, 64 GB)  (4 GB RAM)","₹13,990","2 Days, Friday","3260 Li-ion Battery","Flashtech Retail","4.9","Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","null","null","null","null","All 190 reviews","https://www.flipkart.com/vivo-y83-pro-black-64-gb/product-reviews/itmf84qp5a94pypa?pid=MOBF84QPT4HF9CZA"
"1546972530-475","https://www.flipkart.com/mobiles/pr?sid=tyy%2C4io&p%5B%5D=facets.brand%255B%255D%3DVivo&wid=1.productCard.PMU_V2&page=2","Out Of StockAdd to CompareVivo ( Y15S WHITE ) (White, 8 GB)466 Ratings & 13 Reviews1 GB RAM | 8 GB ROM |11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera1900 Battery1 Year Manufacturer Warranty₹5,999EMI starting from ₹200/month","https://www.flipkart.com/vivo-y15s-white-white-8-gb/p/itmed4cm9323zy4u?pid=MOBED4CMKZPHHDFJ&srno=b_2_47&otracker=browse&lid=LSTMOBED4CMKZPHHDFJ7XU5IJ&fm=organic&iid=95222e04-d5e9-4d14-ab59-07abda3c4bb3.MOBED4CMKZPHHDFJ.SEARCH","Vivo ( Y15S WHITE ) (White, 8 GB)  (1 GB RAM)","₹5,999","null","1900 Battery","null","null","White","1 GB","8 GB","1 Year Manufacturer Warranty","4","null","null","null","null","All 13 reviews","https://www.flipkart.com/vivo-y15s-white-white-8-gb/product-reviews/itmed4cm9323zy4u?pid=MOBED4CMKZPHHDFJ"
